City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Te Anau,NZ,2021-05-29 19:17:29,-45.4167,167.7167,45.97,96,100,7.07
283,Bonavista,CA,2021-05-29 19:16:44,48.6499,-53.1147,57.2,75,6,13.94
284,Allapalli,IN,2021-05-29 19:17:30,19.4167,80.0667,91.29,35,71,1.57
285,Port Said,EG,2021-05-29 19:17:30,31.2565,32.2841,75.18,78,0,11.5
286,Ballina,AU,2021-05-29 19:15:25,-28.8667,153.5667,51.94,78,100,14.47
287,Colares,PT,2021-05-29 19:17:30,38.7992,-9.4469,66.79,71,20,14.0
288,Tocopilla,CL,2021-05-29 19:17:31,-22.092,-70.1979,69.53,66,15,7.94
289,Vuktyl,RU,2021-05-29 19:17:31,63.8567,57.3094,46.78,74,100,6.17
290,Acapulco,MX,2021-05-29 19:13:36,16.8634,-99.8901,91.22,58,75,8.63
291,Tromso,NO,2021-05-29 19:17:31,69.6496,18.957,47.05,87,75,1.01
292,Nador,MA,2021-05-29 19:17:32,35.174,-2.9287,68.07,82,0,5.39
293,Cocobeach,GA,2021-05-29 19:17:32,1.0002,9.5823,82.33,86,100,6.24
294,Auki,SB,2021-05-29 19:17:32,-8.7676,160.7034,75.16,92,100,2.66
295,Grootfontein,NA,2021-05-29 19:17:32,-19.5667,18.1167,49.57,62,0,1.14
296,Yongchang,CN,2021-05-29 19:17:33,30.0381,119.7317,73.58,85,100,4.23
297,Mehran,IR,2021-05-29 19:17:33,33.1222,46.1646,87.28,9,0,9.4
298,Curup,ID,2021-05-29 19:17:34,-3.4667,102.5333,67.53,92,100,2.44
299,San Patricio,US,2021-05-29 19:17:34,28.017,-97.5169,81.32,68,72,6.33
300,Siniscola,IT,2021-05-29 19:17:34,40.5719,9.6922,69.35,69,90,3.56
301,Kirakira,SB,2021-05-29 19:17:34,-10.4544,161.9205,76.5,92,100,4.18
302,Busing,PH,2021-05-29 19:17:35,13.1514,122.9714,82.76,78,100,6.29
303,Teknaf,BD,2021-05-29 19:17:35,20.8624,92.3058,81.07,88,30,4.36
304,Beidao,CN,2021-05-29 19:17:35,34.5686,105.8933,64.51,65,99,3.76
305,Orda,RU,2021-05-29 19:17:36,57.1951,56.9091,64.58,74,100,4.14
306,Cabedelo,BR,2021-05-29 19:17:36,-6.9811,-34.8339,83.07,74,8,16.13
307,Afrikanda,RU,2021-05-29 19:17:36,67.4429,32.7828,37.92,100,36,5.7
308,Canmore,CA,2021-05-29 19:15:10,51.0834,-115.3521,59.11,32,13,4.83
309,Isangel,VU,2021-05-29 19:17:37,-19.55,169.2667,70.0,59,100,1.25
310,Kaeo,NZ,2021-05-29 19:17:37,-35.1,173.7833,45.32,96,86,6.4
311,Flin Flon,CA,2021-05-29 19:15:37,54.7682,-101.865,48.04,93,90,15.12
312,Marmaris,TR,2021-05-29 19:17:38,36.855,28.2742,72.1,61,0,7.61
313,Saint Anthony,US,2021-05-29 19:17:38,45.0205,-93.218,66.29,38,1,3.0
314,Revelstoke,CA,2021-05-29 19:17:38,50.9832,-118.2023,59.02,58,1,3.44
315,Loreto,MX,2021-05-29 19:13:20,22.2667,-101.9667,83.25,23,97,1.95
316,Nadym,RU,2021-05-29 19:17:39,65.5333,72.5167,54.64,86,100,20.58
317,Bulls,NZ,2021-05-29 19:17:39,-40.1667,175.3833,49.08,92,100,4.99
318,Bolshoye Nagatkino,RU,2021-05-29 19:17:39,54.5196,47.9679,65.37,93,100,3.4
319,Sibu,MY,2021-05-29 19:17:40,2.3,111.8167,73.71,100,40,1.72
320,Mananjary,MG,2021-05-29 19:17:40,-21.2167,48.3333,69.85,90,4,7.0
321,Casino,AU,2021-05-29 19:17:40,-28.8667,153.05,55.15,93,81,4.61
322,Pisco,PE,2021-05-29 19:17:41,-13.7,-76.2167,67.01,82,90,8.05
323,Xuanzhou,CN,2021-05-29 19:17:41,30.9525,118.7553,71.04,87,97,3.0
324,Hay River,CA,2021-05-29 19:17:41,60.8156,-115.7999,55.38,50,40,9.22
325,Saint-Pierre,RE,2021-05-29 19:17:41,-21.3393,55.4781,69.44,73,0,4.61
326,Ostrovnoy,RU,2021-05-29 19:17:42,68.0531,39.5131,35.19,79,100,16.82
327,Hobyo,SO,2021-05-29 19:17:42,5.3505,48.5268,79.7,81,96,21.77
328,Lata,PT,2021-05-29 19:17:42,40.1629,-8.3327,62.35,73,0,5.14
329,Mazagao,BR,2021-05-29 19:17:43,-0.115,-51.2894,91.45,64,19,5.3
330,Linxia,CN,2021-05-29 19:17:43,35.6003,103.2064,57.45,47,32,4.85
331,Allonnes,FR,2021-05-29 19:17:43,47.9674,0.1581,69.84,49,0,6.91
332,Nome,US,2021-05-29 19:17:44,64.5011,-165.4064,49.1,31,1,12.66
333,Zaton,RU,2021-05-29 19:17:44,53.2936,83.8072,54.99,40,40,3.62
334,Nuevo Laredo,MX,2021-05-29 19:14:58,27.4763,-99.5164,86.83,63,75,0.0
335,Naze,JP,2021-05-29 19:17:44,28.3667,129.4833,64.2,91,100,5.32
336,La Ronge,CA,2021-05-29 19:17:45,55.1001,-105.2842,46.65,71,90,14.97
337,Vila Velha,BR,2021-05-29 19:17:45,-20.3297,-40.2925,86.97,54,0,11.99
338,Faya,SA,2021-05-29 19:17:45,18.3851,42.4509,70.32,37,100,2.37
339,Hidalgotitlan,MX,2021-05-29 19:17:46,17.7833,-94.6333,95.02,38,86,5.77
340,Mount Gambier,AU,2021-05-29 19:17:46,-37.8333,140.7667,33.71,93,75,1.14
341,Caucaia,BR,2021-05-29 19:17:46,-3.7361,-38.6531,84.15,72,20,6.4
342,Svetlyy,RU,2021-05-29 19:17:47,54.675,20.1347,50.05,90,5,10.13
343,Tikhvin,RU,2021-05-29 19:17:47,59.6451,33.5294,47.21,65,93,5.48
344,Charlottesville,US,2021-05-29 19:17:47,38.0293,-78.4767,58.39,87,90,1.99
345,Lazaro Cardenas,MX,2021-05-29 19:17:48,17.9583,-102.2,88.32,55,72,11.65
346,Tautira,PF,2021-05-29 19:17:48,-17.7333,-149.15,82.42,71,100,10.47
347,Obihiro,JP,2021-05-29 19:17:48,42.9172,143.2044,46.85,98,100,1.86
348,Kenai,US,2021-05-29 19:17:49,60.5544,-151.2583,51.03,90,90,11.5
349,Port Blair,IN,2021-05-29 19:17:49,11.6667,92.75,81.27,83,100,6.17
350,Sainte-Suzanne,RE,2021-05-29 19:17:49,-20.9061,55.6089,69.98,83,0,6.67
351,Hays,US,2021-05-29 19:17:49,30.0502,-98.0336,86.4,63,69,1.01
352,Albemarle,US,2021-05-29 19:17:01,35.3501,-80.2001,87.62,70,40,8.05
353,Hami,CN,2021-05-29 19:17:50,42.8,93.45,81.73,19,68,5.1
354,Floro,NO,2021-05-29 19:17:50,61.5996,5.0328,66.24,82,75,9.22
355,Constitucion,CL,2021-05-29 19:17:50,-35.3333,-72.4167,58.15,62,100,13.98
356,Fallon,US,2021-05-29 19:17:51,39.4735,-118.7774,78.67,12,75,6.91
357,Saltillo,MX,2021-05-29 19:14:07,25.4167,-101.0,87.15,43,5,8.03
358,Norden,DE,2021-05-29 19:17:51,53.6,7.2,51.91,75,47,1.99
359,Eureka,US,2021-05-29 19:17:51,40.8021,-124.1637,81.75,81,29,4.0
360,Kyra,RU,2021-05-29 19:17:52,49.5776,111.9753,37.18,89,6,4.43
361,Gigmoto,PH,2021-05-29 19:17:52,13.7796,124.39,81.55,84,100,3.2
362,Pangai,TO,2021-05-29 19:17:52,-19.8,-174.35,78.66,80,72,7.0
363,Abu Kamal,SY,2021-05-29 19:17:53,34.4506,40.9171,86.25,17,0,8.28
364,Lac Du Bonnet,CA,2021-05-29 19:17:53,50.2536,-96.0612,66.58,59,100,14.94
365,Sobolevo,RU,2021-05-29 19:17:53,54.4299,31.8996,52.41,90,100,9.93
366,Manokwari,ID,2021-05-29 19:17:54,-0.8667,134.0833,79.57,80,100,5.17
367,Guaruja,BR,2021-05-29 19:17:54,-23.9931,-46.2564,84.27,50,100,1.01
368,Narasannapeta,IN,2021-05-29 19:17:54,18.4167,84.05,82.02,69,68,4.05
369,Karangasem,ID,2021-05-29 19:17:55,-8.45,115.6167,77.88,85,62,6.76
370,Soligalich,RU,2021-05-29 19:17:55,59.0778,42.2864,42.44,79,87,9.24
371,Roma,US,2021-05-29 19:14:03,43.2128,-75.4557,61.86,60,1,11.5
372,Hendersonville,US,2021-05-29 19:15:14,36.3048,-86.62,61.75,80,100,5.01
373,Leningradskiy,RU,2021-05-29 19:17:56,69.3833,178.4167,33.85,80,26,7.0
374,Mindelo,CV,2021-05-29 19:17:56,16.8901,-24.9804,74.75,60,20,19.91
375,Wattegama,LK,2021-05-29 19:17:56,6.7989,81.4808,75.13,90,98,2.86
376,Umm Lajj,SA,2021-05-29 19:17:57,25.0213,37.2685,85.98,56,100,6.73
377,Nokaneng,BW,2021-05-29 19:17:57,-19.6667,22.2667,61.21,27,0,4.18
378,Awassa,ET,2021-05-29 19:17:57,7.05,38.4667,64.98,73,81,3.83
379,Hopkinsville,US,2021-05-29 19:16:35,36.8656,-87.4886,56.62,80,100,1.01
380,Bydgoszcz,PL,2021-05-29 19:17:03,53.1235,18.0076,52.83,68,0,10.36
381,Sergeyevka,KZ,2021-05-29 19:17:58,53.88,67.4158,62.01,45,80,9.57
382,Tuatapere,NZ,2021-05-29 19:17:58,-46.1333,167.6833,49.82,94,100,8.05
383,Lagoa,PT,2021-05-29 19:17:58,39.05,-27.9833,63.9,73,17,8.01
384,Tual,ID,2021-05-29 19:17:59,-5.6667,132.75,80.87,81,100,17.74
385,Lompoc,US,2021-05-29 19:17:59,34.6391,-120.4579,68.31,76,90,16.11
386,Mahajanga,MG,2021-05-29 19:17:59,-15.7167,46.3167,75.22,78,20,3.44
387,Avanigadda,IN,2021-05-29 19:18:00,16.0215,80.9181,89.96,60,62,7.34
388,Iraucuba,BR,2021-05-29 19:18:00,-3.7461,-39.7833,88.11,48,98,9.04
389,Vardo,NO,2021-05-29 19:18:00,70.3705,31.1107,39.49,77,29,13.18
390,Kashi,CN,2021-05-29 19:18:01,39.4547,75.9797,78.01,19,40,8.21
391,Dumas,US,2021-05-29 19:18:01,35.8656,-101.9732,78.15,56,40,17.27
392,Bandarbeyla,SO,2021-05-29 19:18:01,9.4942,50.8122,79.63,85,41,27.2
393,Kununurra,AU,2021-05-29 19:18:02,-15.7667,128.7333,57.18,82,100,2.3
394,Ilhabela,BR,2021-05-29 19:15:56,-23.7781,-45.3581,85.35,56,100,7.0
395,Kumasi,GH,2021-05-29 19:18:02,6.6885,-1.6244,77.31,83,27,5.32
396,Taltal,CL,2021-05-29 19:18:03,-25.4,-70.4833,67.82,67,24,5.08
397,Medea,DZ,2021-05-29 19:13:08,36.2642,2.7539,59.45,65,11,4.92
398,Gimli,CA,2021-05-29 19:18:03,50.6336,-96.9907,72.43,52,59,21.85
399,Hua Hin,TH,2021-05-29 19:18:04,12.5707,99.9588,79.77,82,100,7.92
400,Palana,RU,2021-05-29 19:18:04,59.1167,159.9667,34.29,82,100,2.57
401,Byron Bay,AU,2021-05-29 19:16:34,-28.65,153.6167,58.95,77,100,15.1
402,San Luis Rio Colorado,MX,2021-05-29 19:18:05,32.4631,-114.7767,98.91,19,0,10.36
403,Polovinnoye,RU,2021-05-29 19:18:05,54.7914,65.9864,63.12,45,6,9.17
404,Hovd,MN,2021-05-29 19:18:05,48.0056,91.6419,49.48,57,9,9.57
405,Chunskiy,RU,2021-05-29 19:13:08,56.0815,99.6342,31.98,79,100,3.67
406,Geneva,US,2021-05-29 19:15:59,41.8875,-88.3054,63.86,32,1,5.99
407,Colombo,LK,2021-05-29 19:14:05,6.9319,79.8478,80.35,85,96,14.16
408,Konevo,RU,2021-05-29 19:18:06,62.1215,39.3192,37.22,71,4,7.78
409,Dawlatabad,AF,2021-05-29 19:18:06,36.4141,64.9053,87.17,17,0,1.5
410,Opunake,NZ,2021-05-29 19:18:07,-39.4556,173.8583,51.33,82,81,14.83
411,Panguna,PG,2021-05-29 19:18:07,-6.3164,155.4848,68.31,98,95,2.44
412,Malya,TZ,2021-05-29 19:18:07,-2.9833,33.5167,73.78,55,100,3.33
413,San Vicente,AR,2021-05-29 19:18:08,-26.6167,-54.1333,67.14,72,87,6.02
414,Villa Carlos Paz,AR,2021-05-29 19:18:08,-31.4241,-64.4978,64.38,36,0,5.99
415,Mehamn,NO,2021-05-29 19:18:08,71.0357,27.8492,40.89,82,98,14.9
416,Paamiut,GL,2021-05-29 19:18:08,61.994,-49.6678,35.89,93,100,8.1
417,Maragogi,BR,2021-05-29 19:18:09,-9.0122,-35.2225,79.57,70,18,7.58
418,Macenta,GN,2021-05-29 19:18:09,8.5435,-9.471,76.12,81,39,2.01
419,Mananara,MG,2021-05-29 19:18:10,-16.1667,49.7667,69.55,92,28,4.16
420,Nongpoh,IN,2021-05-29 19:18:10,25.9,91.8833,71.17,89,8,3.94
421,Belogorsk,RU,2021-05-29 19:18:10,50.9158,128.4611,50.09,96,100,2.39
422,Humberto De Campos,BR,2021-05-29 19:18:11,-2.5983,-43.4611,82.85,75,73,5.32
423,Sorland,NO,2021-05-29 19:18:11,67.667,12.6934,42.66,77,100,8.75
424,Katangli,RU,2021-05-29 19:18:11,51.7102,143.2326,34.83,96,100,13.22
425,Russell,US,2021-05-29 19:18:12,32.3502,-85.1999,82.15,47,40,11.68
426,Saint-Augustin,CA,2021-05-29 19:18:12,51.226,-58.6502,55.35,39,99,11.41
427,Tayu,ID,2021-05-29 19:18:12,-6.5397,111.0518,78.51,82,100,3.38
428,Greenwood,US,2021-05-29 19:15:52,34.1668,-82.1165,84.54,57,1,1.99
429,Fonte Boa,BR,2021-05-29 19:18:13,-2.4959,-66.2662,88.9,56,93,2.55
430,Pueblo Rico,CO,2021-05-29 19:18:13,5.2383,-76.0364,74.68,78,93,4.07
431,Vredendal,ZA,2021-05-29 19:18:13,-31.6683,18.5012,57.74,80,66,6.2
432,Ati,TD,2021-05-29 19:18:14,13.2154,18.3353,96.12,10,14,9.06
433,Abu Samrah,SY,2021-05-29 19:17:41,35.3029,37.1841,69.6,53,0,9.26
434,Lebowakgomo,ZA,2021-05-29 19:18:14,-24.2,29.5,58.1,45,0,2.21
435,Dembi Dolo,ET,2021-05-29 19:18:14,8.5333,34.8,59.59,85,11,3.2
436,Kipushi,CD,2021-05-29 19:18:15,-11.7667,27.2333,55.38,53,0,3.22
437,Serabu,SL,2021-05-29 19:18:15,7.7958,-12.0536,79.86,87,88,5.55
438,Sur,OM,2021-05-29 19:18:15,22.5667,59.5289,89.08,52,13,11.77
439,Bay City,US,2021-05-29 19:18:16,43.5945,-83.8889,63.16,30,1,17.31
440,Tshela,CD,2021-05-29 19:18:16,-4.9833,12.9333,77.38,82,98,3.0
441,Nouadhibou,MR,2021-05-29 19:18:16,20.931,-17.0347,67.98,77,93,16.11
442,Talnakh,RU,2021-05-29 19:18:17,69.4865,88.3972,28.4,98,99,4.59
443,Cabra,ES,2021-05-29 19:18:17,37.4725,-4.4421,85.3,46,24,7.83
444,Ixtapa,MX,2021-05-29 19:18:17,20.7,-105.2,81.63,74,1,13.8
445,Port Macquarie,AU,2021-05-29 19:17:14,-31.4333,152.9167,52.9,81,91,14.99
446,Kieta,PG,2021-05-29 19:18:18,-6.2167,155.6333,76.68,91,97,3.11
447,Dunedin,NZ,2021-05-29 19:18:18,-45.8742,170.5036,49.8,96,100,12.21
448,Durazno,UY,2021-05-29 19:18:18,-33.4131,-56.5006,55.35,44,40,17.27
449,Batagay,RU,2021-05-29 19:18:19,67.6333,134.6333,45.88,54,49,5.88
450,Muyinga,BI,2021-05-29 19:18:19,-2.8333,30.3333,63.7,80,99,3.47
451,Yashkino,RU,2021-05-29 19:18:19,55.8736,85.4265,32.95,67,9,4.79
452,Paez,CO,2021-05-29 19:18:20,5.1011,-73.0512,70.61,92,100,2.17
453,Bolobo,CD,2021-05-29 19:18:20,-2.1667,16.2333,77.68,70,83,2.55
454,Petropavlovsk-Kamchatskiy,RU,2021-05-29 19:16:09,53.0452,158.6483,39.79,87,75,1.19
455,Giyani,ZA,2021-05-29 19:18:20,-23.3025,30.7187,64.67,49,0,1.21
456,Srednekolymsk,RU,2021-05-29 19:18:21,67.45,153.6833,51.51,44,14,12.82
457,Mercedes,AR,2021-05-29 19:18:21,-34.6515,-59.4307,57.85,46,5,11.92
458,Vallenar,CL,2021-05-29 19:18:21,-28.5708,-70.7581,83.05,20,0,7.29
459,Santa Isabel Do Rio Negro,BR,2021-05-29 19:18:22,-0.4139,-65.0192,84.43,78,100,3.2
460,Okakarara,NA,2021-05-29 19:18:22,-20.5833,17.4333,59.65,25,1,4.68
461,Beipiao,CN,2021-05-29 19:18:22,41.7919,120.7792,57.43,55,100,4.81
462,Qaqortoq,GL,2021-05-29 19:18:22,60.7167,-46.0333,46.9,83,100,7.31
463,Port-Gentil,GA,2021-05-29 19:18:23,-0.7193,8.7815,79.14,86,93,12.28
464,Oda,JP,2021-05-29 19:18:23,35.1833,132.5,59.04,63,7,6.53
465,Teacapan,MX,2021-05-29 19:18:23,22.55,-105.75,85.3,55,95,10.25
466,Ambilobe,MG,2021-05-29 19:16:57,-13.2,49.05,71.47,87,0,3.42
467,Mogadishu,SO,2021-05-29 19:18:24,2.0371,45.3438,78.58,84,69,14.43
468,Tiznit,MA,2021-05-29 19:18:14,29.5833,-9.5,77.0,45,100,5.68
469,Luwuk,ID,2021-05-29 19:18:24,-0.9516,122.7875,77.52,88,73,4.56
470,Haines Junction,CA,2021-05-29 19:18:24,60.7522,-137.5108,51.75,40,89,12.66
471,Zabid,YE,2021-05-29 19:18:25,14.1951,43.3152,93.92,33,38,2.01
472,Yulara,AU,2021-05-29 19:18:25,-25.2406,130.9889,46.24,66,100,5.75
473,Vostok,RU,2021-05-29 19:18:25,46.4856,135.8833,42.31,91,100,2.91
474,Ankazobe,MG,2021-05-29 19:18:26,-18.3167,47.1167,61.21,73,0,1.07
475,Coroata,BR,2021-05-29 19:18:26,-4.13,-44.1242,85.96,59,68,2.71
476,Biloela,AU,2021-05-29 19:18:26,-24.4167,150.5,51.62,72,100,8.32
477,Iralaya,HN,2021-05-29 19:18:27,15.0,-83.2333,84.96,62,0,9.1
478,Seymchan,RU,2021-05-29 19:18:27,62.8833,152.4333,41.23,64,12,8.14
479,Sibenik,HR,2021-05-29 19:18:27,43.7272,15.9058,71.26,67,87,5.17
480,Kano,NG,2021-05-29 19:18:28,12.0001,8.5167,80.49,74,20,5.75
481,Simdega,IN,2021-05-29 19:18:28,22.6167,84.5167,82.87,57,35,6.42
482,Shu,KZ,2021-05-29 19:18:28,43.5983,73.7614,71.37,44,14,6.29
483,Alexandria,EG,2021-05-29 19:14:44,31.2156,29.9553,72.57,70,0,5.5
484,Ruwi,OM,2021-05-29 19:18:29,23.5996,58.5507,94.69,38,20,7.05
485,Orotukan,RU,2021-05-29 19:18:29,62.2667,151.7,36.59,78,17,9.08
486,Najran,SA,2021-05-29 19:18:30,17.4924,44.1277,84.85,17,66,1.88
487,Baker City,US,2021-05-29 19:18:30,44.7749,-117.8344,64.15,30,1,3.44
488,Coracora,PE,2021-05-29 19:18:30,-15.0333,-73.7833,58.5,50,87,11.21
489,Svolvaer,NO,2021-05-29 19:18:31,68.2342,14.5683,47.5,82,100,9.57
490,Vestmannaeyjar,IS,2021-05-29 19:18:31,63.4427,-20.2734,47.39,87,75,14.97
491,Krasnoselkup,RU,2021-05-29 19:18:31,65.7,82.4667,38.19,51,2,9.55
492,Padang,ID,2021-05-29 19:18:32,-0.9492,100.3543,78.31,76,100,4.65
493,Phan Thiet,VN,2021-05-29 19:18:32,10.9333,108.1,78.78,89,67,6.29
494,Lumeje,AO,2021-05-29 19:18:32,-11.55,20.7833,60.78,36,10,5.75
495,Daru,PG,2021-05-29 19:18:33,-9.0763,143.2092,76.71,74,90,11.79
496,Xai-Xai,MZ,2021-05-29 19:18:33,-25.0519,33.6442,67.23,86,8,2.98
497,Asekeyevo,RU,2021-05-29 19:18:33,53.5742,52.7972,64.87,68,89,6.35
498,Hokitika,NZ,2021-05-29 19:18:33,-42.7167,170.9667,48.22,87,100,12.17
499,Sibolga,ID,2021-05-29 19:18:34,1.7427,98.7792,77.07,90,95,2.91
500,Cape Canaveral,US,2021-05-29 19:18:34,28.4058,-80.6048,94.24,61,20,14.97
501,Lasa,IT,2021-05-29 19:18:35,46.6166,10.7002,60.71,86,6,6.82
502,Karla,EE,2021-05-29 19:18:35,59.3723,24.9275,49.96,66,0,8.05
503,Cap-Aux-Meules,CA,2021-05-29 19:17:02,47.3821,-61.8597,48.22,61,75,8.05
504,Tamworth,GB,2021-05-29 19:14:38,52.634,-1.6959,65.84,54,3,1.01
505,Igarka,RU,2021-05-29 19:18:35,67.4667,86.5833,19.0,95,7,5.46
506,Charcas,MX,2021-05-29 19:18:36,23.1333,-101.1167,79.16,35,6,8.28
507,Umm Kaddadah,SD,2021-05-29 19:18:36,13.6017,26.6876,95.32,10,9,10.11
508,Sao Desiderio,BR,2021-05-29 19:18:36,-12.3633,-44.9733,89.37,25,59,3.53
509,Kisangani,CD,2021-05-29 19:18:37,0.5167,25.2,75.09,80,99,2.66
510,Orgtrud,RU,2021-05-29 19:18:37,56.1832,40.6149,50.86,96,100,13.09
511,Frankfort,ZA,2021-05-29 19:18:37,-27.2667,28.4833,48.36,40,0,5.79
512,Oranjemund,NA,2021-05-29 19:18:37,-28.55,16.4333,58.98,77,100,17.34
513,Iskateley,RU,2021-05-29 19:18:38,67.6803,53.1512,33.76,67,98,13.33
514,Portland,US,2021-05-29 19:15:47,45.5234,-122.6762,75.87,51,20,1.99
515,Progreso,MX,2021-05-29 19:17:37,21.2833,-89.6667,97.11,58,6,13.11
516,Mae Sai,TH,2021-05-29 19:18:38,20.4335,99.8762,76.32,96,100,1.03
517,Rajpur,IN,2021-05-29 19:18:39,22.3,74.35,85.75,58,100,14.74
518,Bardiyah,LY,2021-05-29 19:18:39,31.7561,25.0865,73.17,57,1,7.0
519,Dalby,AU,2021-05-29 19:18:39,-27.1833,151.2667,38.1,64,100,6.22
520,Magdagachi,RU,2021-05-29 19:18:39,53.45,125.8,43.41,90,100,2.98
521,Loncoche,CL,2021-05-29 19:18:40,-39.3667,-72.6333,49.78,73,100,1.54
522,Kampong Thum,KH,2021-05-29 19:18:40,12.7111,104.8887,81.79,78,100,2.95
523,Husavik,IS,2021-05-29 19:18:40,66.0449,-17.3389,55.31,58,100,11.77
524,Ullal,IN,2021-05-29 19:18:41,12.8,74.85,77.95,94,75,2.73
525,Tigzirt,DZ,2021-05-29 19:18:41,36.8886,4.1198,65.5,80,13,3.27
526,Aanekoski,FI,2021-05-29 19:18:41,62.6946,25.818,51.87,54,12,4.45
527,Tevriz,RU,2021-05-29 19:18:42,57.509,72.4042,56.91,91,68,5.08
528,Mendi,PG,2021-05-29 19:18:42,-6.1761,143.6513,55.2,98,90,0.83
529,Kloulklubed,PW,2021-05-29 19:18:42,7.0419,134.2556,82.4,82,100,18.16
530,Kuminskiy,RU,2021-05-29 19:18:43,58.6667,66.5667,62.29,72,11,7.78
531,West Bay,KY,2021-05-29 19:18:43,19.3667,-81.4167,84.99,76,75,3.13
532,Zhigalovo,RU,2021-05-29 19:18:43,54.8097,105.1578,35.56,75,100,3.69
533,Dicabisagan,PH,2021-05-29 19:18:43,17.0818,122.4157,79.81,85,80,4.23
534,Jimenez,MX,2021-05-29 19:18:44,28.3333,-105.4,90.34,15,3,3.2
535,Bubaque,GW,2021-05-29 19:18:44,11.2833,-15.8333,79.07,69,7,19.08
536,Kushmurun,KZ,2021-05-29 19:18:44,52.4503,64.6311,67.68,29,0,10.33
537,Xichang,CN,2021-05-29 19:18:45,27.8964,102.2634,62.33,89,100,3.44
538,Frontera,MX,2021-05-29 19:18:23,26.9333,-101.45,82.15,94,20,0.0
539,Mosquera,CO,2021-05-29 19:18:45,4.7059,-74.2302,59.09,88,40,9.22
540,Ridgecrest,US,2021-05-29 19:15:00,35.6225,-117.6709,89.46,12,1,9.22
541,Mapiripan,CO,2021-05-29 19:16:07,2.8892,-72.1256,84.34,72,100,5.35
542,Sasykoli,RU,2021-05-29 19:18:46,47.5515,46.9968,75.79,46,72,6.62
543,Rio Grande,BR,2021-05-29 19:16:48,-32.035,-52.0986,66.31,58,5,18.43
544,Adavere,EE,2021-05-29 19:18:46,58.7086,25.8994,49.95,67,6,5.59
545,Longyearbyen,SJ,2021-05-29 19:18:46,78.2186,15.6401,33.64,75,75,8.05
546,Manaus,BR,2021-05-29 19:15:27,-3.1019,-60.025,86.5,70,75,3.44
547,Straumen,NO,2021-05-29 19:18:47,63.8709,11.2999,59.0,63,17,2.73
548,Vulturu,RO,2021-05-29 19:18:47,45.6167,27.4167,61.57,73,73,7.58
549,Araouane,ML,2021-05-29 19:18:47,18.9048,-3.5265,102.63,15,93,7.81
550,Huambo,AO,2021-05-29 19:18:48,-12.7761,15.7392,58.14,37,8,0.76
551,Whitehorse,CA,2021-05-29 19:15:37,60.7161,-135.0538,50.77,49,90,18.01
552,Palmeira Das Missoes,BR,2021-05-29 19:16:14,-27.8994,-53.3136,60.71,81,100,8.48
553,Moose Factory,CA,2021-05-29 19:18:48,51.2585,-80.6094,62.6,44,1,12.66
554,Eyl,SO,2021-05-29 19:18:49,7.9803,49.8164,80.37,79,46,20.87
555,Zhelyabovka,UA,2021-05-29 19:18:49,45.3988,34.7578,63.86,88,100,6.73
556,Urengoy,RU,2021-05-29 19:18:49,65.9667,78.3667,44.01,50,34,16.64
557,Pangody,RU,2021-05-29 19:18:50,65.85,74.4859,52.34,60,100,25.55
558,Erzin,TR,2021-05-29 19:18:50,36.9559,36.2,71.01,89,26,4.16
559,Belmonte,BR,2021-05-29 19:18:50,-15.8631,-38.8828,81.1,71,100,5.79
560,Tanout,NE,2021-05-29 19:18:51,14.9709,8.8879,90.25,19,93,2.66
561,Tezu,IN,2021-05-29 19:18:51,27.9167,96.1667,76.12,74,94,3.58
562,Tabou,CI,2021-05-29 19:18:51,4.423,-7.3528,81.01,82,65,8.59
563,Acara,BR,2021-05-29 19:18:52,-1.9608,-48.1967,90.14,53,90,2.66
564,Anupgarh,IN,2021-05-29 19:18:52,29.1911,73.2086,98.4,20,7,5.97
